DATE,Temperature,Wind,Dew,Sky,Visibility,ATM,Wind-Dir,Wind-Rate,sin_wind,cos_wind
2019-03-02T03:04:00,2.25,"050,5,N,0051,5",0.65,244,8047,9999.99,50,5.1,0.766044443118978,0.6427876096865394
2019-03-02T03:52:00,2.25,"030,5,N,0057,5",0.65,244,12875,1019.05,30,5.7,0.49999999999999994,0.8660254037844387
2019-03-02T04:52:00,2.85,"020,5,N,0041,5",0.65,274,16093,1018.85,20,4.1,0.3420201433256687,0.9396926207859084
2019-03-02T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-03-02T05:52:00,2.85,"360,5,N,0046,5",0.65,274,6437,1018.55,360,4.6,-2.4492935982947064e-16,1.0
2019-03-02T06:00:00,2.81,"360,1,N,0046,1",0.61,99999,6000,1018.51,360,4.6,-2.4492935982947064e-16,1.0
2019-03-02T06:52:00,2.25,"340,5,N,0046,5",0.65,244,4828,1018.45,340,4.6,-0.3420201433256686,0.9396926207859084
2019-03-02T07:52:00,2.25,"360,5,N,0046,5",0.65,244,9656,1017.55,360,4.6,-2.4492935982947064e-16,1.0
2019-03-02T08:16:00,2.25,"340,5,N,0046,5",0.65,305,11265,9999.99,340,4.6,-0.3420201433256686,0.9396926207859084
2019-03-02T08:52:00,2.25,"360,5,N,0046,5",0.65,305,11265,1017.05,360,4.6,-2.4492935982947064e-16,1.0
2019-03-02T09:00:00,2.21,"360,1,N,0046,1",0.61,99999,11000,1017.01,360,4.6,-2.4492935982947064e-16,1.0
2019-03-02T09:11:00,2.25,"350,5,N,0051,5",0.65,244,11265,9999.99,350,5.1,-0.1736481776669304,0.984807753012208
2019-03-02T09:52:00,2.25,"340,5,N,0051,5",0.65,274,8047,1017.75,340,5.1,-0.3420201433256686,0.9396926207859084
2019-03-02T10:52:00,2.25,"350,5,N,0051,5",0.05,274,6437,1018.05,350,5.1,-0.1736481776669304,0.984807753012208
2019-03-02T11:37:00,2.25,"340,5,N,0036,5",0.65,244,4023,9999.99,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T11:50:00,2.05,"340,5,N,0036,5",1.05,274,4828,9999.99,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T11:52:00,2.25,"340,5,N,0036,5",0.65,274,4828,1018.45,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T12:00:00,2.21,"340,1,N,0036,1",0.61,99999,4800,1018.4100000000001,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T12:05:00,2.85,"350,5,N,0041,5",0.65,853,8047,9999.99,350,4.1,-0.1736481776669304,0.984807753012208
2019-03-02T12:12:00,2.85,"350,5,N,0041,5",0.65,274,9656,9999.99,350,4.1,-0.1736481776669304,0.984807753012208
2019-03-02T12:18:00,2.85,"350,5,N,0031,5",0.65,853,9656,9999.99,350,3.1,-0.1736481776669304,0.984807753012208
2019-03-02T12:52:00,2.85,"340,5,N,0036,5",0.65,792,12875,1018.75,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T13:07:00,2.85,"340,5,N,0036,5",1.15,305,12875,9999.99,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T13:52:00,3.35,"340,5,N,0036,5",1.15,366,12875,1019.05,340,3.6,-0.3420201433256686,0.9396926207859084
2019-03-02T14:52:00,4.45,"320,5,N,0021,5",1.15,366,16093,1019.25,320,2.1,-0.6427876096865396,0.7660444431189778
2019-03-02T15:00:00,4.41,"320,1,N,0021,1",1.1099999999999999,99999,16000,1019.21,320,2.1,-0.6427876096865396,0.7660444431189778
2019-03-02T15:52:00,5.05,"280,5,N,0031,5",1.15,396,16093,1019.65,280,3.1,-0.9848077530122081,0.17364817766692997
2019-03-02T16:52:00,6.75,"999,9,V,0026,5",2.25,427,16093,1019.25,999,2.6,,
2019-03-02T17:06:00,6.15,"030,5,N,0031,5",2.25,884,16093,9999.99,30,3.1,0.49999999999999994,0.8660254037844387
2019-03-02T17:52:00,6.75,"320,5,N,0051,5",1.15,762,16093,1019.55,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-02T18:00:00,6.709999999999999,"320,1,N,0051,1",1.1099999999999999,99999,16000,1019.51,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-02T18:52:00,7.85,"310,5,N,0046,5",1.75,792,16093,1018.95,310,4.6,-0.7660444431189781,0.6427876096865393
2019-03-02T19:00:00,8.35,"320,5,N,0057,5",1.75,1067,16093,9999.99,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-02T19:52:00,8.35,"300,5,N,0051,5",1.15,975,16093,1018.95,300,5.1,-0.8660254037844386,0.5000000000000001
2019-03-02T20:52:00,8.35,"340,5,N,0046,5",1.75,1036,16093,1018.35,340,4.6,-0.3420201433256686,0.9396926207859084
2019-03-02T21:00:00,8.309999999999999,"340,1,N,0046,1",1.7100000000000002,99999,16000,1018.3100000000001,340,4.6,-0.3420201433256686,0.9396926207859084
2019-03-02T21:52:00,8.35,"350,5,N,0046,5",1.75,7620,16093,1018.35,350,4.6,-0.1736481776669304,0.984807753012208
2019-03-02T22:52:00,7.85,"320,5,N,0031,5",1.75,7620,16093,1018.95,320,3.1,-0.6427876096865396,0.7660444431189778
2019-03-02T23:52:00,7.85,"999,9,V,0021,5",1.15,6706,16093,1019.85,999,2.1,,
2019-03-03T00:00:00,7.81,"999,9,N,0021,1",1.1099999999999999,99999,16000,1019.8100000000001,999,2.1,,
2019-03-03T00:52:00,8.35,"290,5,N,0015,5",1.15,1676,16093,1020.75,290,1.5,-0.9396926207859083,0.342020143325669
2019-03-03T01:52:00,8.35,"330,5,N,0031,5",1.15,1524,16093,1020.85,330,3.1,-0.5000000000000004,0.8660254037844384
2019-03-03T02:52:00,8.35,"310,5,N,0031,5",0.65,1524,16093,1021.25,310,3.1,-0.7660444431189781,0.6427876096865393
2019-03-03T03:00:00,8.309999999999999,"310,1,N,0031,1",0.61,99999,16000,1021.21,310,3.1,-0.7660444431189781,0.6427876096865393
2019-03-03T03:52:00,8.35,"310,5,N,0026,5",0.65,1402,16093,1021.25,310,2.6,-0.7660444431189781,0.6427876096865393
2019-03-03T04:52:00,8.35,"290,5,N,0021,5",0.05,1433,16093,1020.85,290,2.1,-0.9396926207859083,0.342020143325669
2019-03-03T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-03-03T05:52:00,7.85,"290,5,N,0015,5",-0.65,1433,16093,1020.75,290,1.5,-0.9396926207859083,0.342020143325669
2019-03-03T06:00:00,7.81,"290,1,N,0015,1",-0.61,99999,16000,1020.71,290,1.5,-0.9396926207859083,0.342020143325669
2019-03-03T06:52:00,7.25,"310,5,N,0026,5",-1.15,1402,16093,1020.45,310,2.6,-0.7660444431189781,0.6427876096865393
2019-03-03T07:52:00,7.25,"310,5,N,0026,5",-2.25,1280,16093,1020.45,310,2.6,-0.7660444431189781,0.6427876096865393
2019-03-03T08:52:00,6.75,"340,5,N,0031,5",-1.75,1250,16093,1020.45,340,3.1,-0.3420201433256686,0.9396926207859084
2019-03-03T09:00:00,6.709999999999999,"340,1,N,0031,1",-1.7100000000000002,99999,16000,1020.4100000000001,340,3.1,-0.3420201433256686,0.9396926207859084
2019-03-03T09:52:00,6.75,"330,5,N,0026,5",-2.25,1158,16093,1020.75,330,2.6,-0.5000000000000004,0.8660254037844384
2019-03-03T10:52:00,6.15,"030,5,N,0041,5",-1.75,1097,16093,1020.85,30,4.1,0.49999999999999994,0.8660254037844387
2019-03-03T11:52:00,5.65,"020,5,N,0041,5",-2.85,1036,16093,1021.15,20,4.1,0.3420201433256687,0.9396926207859084
2019-03-03T12:00:00,5.61,"020,1,N,0041,1",-2.81,99999,16000,1021.11,20,4.1,0.3420201433256687,0.9396926207859084
2019-03-03T12:52:00,5.65,"060,5,N,0031,5",-2.85,1067,16093,1021.65,60,3.1,0.8660254037844386,0.5000000000000001
2019-03-03T13:52:00,5.65,"040,5,N,0026,5",-3.95,1067,16093,1021.95,40,2.6,0.6427876096865393,0.766044443118978
2019-03-03T14:52:00,6.15,"060,5,N,0021,5",-3.95,1128,16093,1021.85,60,2.1,0.8660254037844386,0.5000000000000001
2019-03-03T15:00:00,6.11,"060,1,N,0021,1",-3.91,99999,16000,1021.8100000000001,60,2.1,0.8660254037844386,0.5000000000000001
2019-03-03T15:52:00,6.75,"050,5,N,0026,5",-2.25,1250,16093,1020.55,50,2.6,0.766044443118978,0.6427876096865394
2019-03-03T16:52:00,6.15,"110,5,N,0021,5",-1.75,1250,16093,1019.85,110,2.1,0.9396926207859084,-0.3420201433256687
2019-03-03T17:52:00,5.65,"090,5,N,0041,5",0.05,1097,16093,1018.25,90,4.1,1.0,6.123233995736766e-17
2019-03-03T18:00:00,5.61,"090,1,N,0041,1",0.01,99999,16000,1018.21,90,4.1,1.0,6.123233995736766e-17
2019-03-03T18:52:00,4.45,"060,5,N,0041,5",0.05,1006,11265,1017.15,60,4.1,0.8660254037844386,0.5000000000000001
2019-03-03T18:52:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-03-03T19:04:00,3.95,"080,5,N,0026,5",0.05,1006,8047,9999.99,80,2.6,0.984807753012208,0.17364817766693041
2019-03-03T19:30:00,3.35,"050,5,N,0051,5",0.65,884,11265,9999.99,50,5.1,0.766044443118978,0.6427876096865394
2019-03-03T19:52:00,3.35,"060,5,N,0046,5",0.65,884,11265,1015.75,60,4.6,0.8660254037844386,0.5000000000000001
2019-03-03T20:01:00,3.35,"060,5,N,0046,5",0.65,945,11265,9999.99,60,4.6,0.8660254037844386,0.5000000000000001
2019-03-03T20:27:00,2.85,"060,5,N,0041,5",0.65,1006,8047,9999.99,60,4.1,0.8660254037844386,0.5000000000000001
2019-03-03T20:29:00,3.35,"070,5,N,0031,5",0.65,1006,8047,9999.99,70,3.1,0.9396926207859083,0.3420201433256688
2019-03-03T20:37:00,2.85,"080,5,N,0036,5",0.65,1006,6437,9999.99,80,3.6,0.984807753012208,0.17364817766693041
2019-03-03T20:39:00,2.85,"070,5,N,0031,5",0.65,274,6437,9999.99,70,3.1,0.9396926207859083,0.3420201433256688
2019-03-03T20:52:00,2.85,"070,5,N,0031,5",0.65,274,8047,1015.05,70,3.1,0.9396926207859083,0.3420201433256688
2019-03-03T21:00:00,2.81,"070,1,N,0031,1",0.61,99999,8000,1015.01,70,3.1,0.9396926207859083,0.3420201433256688
2019-03-03T21:52:00,2.85,"060,5,N,0036,5",0.65,244,6437,1013.35,60,3.6,0.8660254037844386,0.5000000000000001
2019-03-03T22:47:00,3.05,"070,5,N,0031,5",1.05,213,6437,9999.99,70,3.1,0.9396926207859083,0.3420201433256688
2019-03-03T22:52:00,2.85,"070,5,N,0026,5",1.15,213,8047,1012.65,70,2.6,0.9396926207859083,0.3420201433256688
2019-03-03T22:58:00,2.85,"070,5,N,0031,5",0.65,244,8047,9999.99,70,3.1,0.9396926207859083,0.3420201433256688
2019-03-03T23:09:00,2.85,"060,5,N,0041,5",0.65,183,6437,9999.99,60,4.1,0.8660254037844386,0.5000000000000001
2019-03-03T23:14:00,2.85,"060,5,N,0036,5",0.65,244,6437,9999.99,60,3.6,0.8660254037844386,0.5000000000000001
2019-03-03T23:52:00,2.85,"010,5,N,0046,5",0.65,244,8047,1012.25,10,4.6,0.17364817766693033,0.984807753012208
2019-03-04T00:00:00,2.81,"010,1,N,0046,1",0.61,99999,8000,1012.21,10,4.6,0.17364817766693033,0.984807753012208
2019-03-04T00:24:00,2.85,"020,5,N,0057,5",0.65,274,12875,9999.99,20,5.7,0.3420201433256687,0.9396926207859084
2019-03-04T00:36:00,2.85,"040,5,N,0051,5",0.65,213,6437,9999.99,40,5.1,0.6427876096865393,0.766044443118978
2019-03-04T00:52:00,2.85,"020,5,N,0041,5",0.65,213,6437,1011.75,20,4.1,0.3420201433256687,0.9396926207859084
2019-03-04T01:52:00,2.85,"030,5,N,0057,5",0.65,213,8047,1010.75,30,5.7,0.49999999999999994,0.8660254037844387
2019-03-04T02:06:00,2.85,"060,5,N,0072,5",0.65,244,11265,9999.99,60,7.2,0.8660254037844386,0.5000000000000001
2019-03-04T02:17:00,2.85,"070,5,N,0062,5",1.15,213,11265,9999.99,70,6.2,0.9396926207859083,0.3420201433256688
2019-03-04T02:52:00,2.85,"010,5,N,0046,5",1.15,213,11265,1009.55,10,4.6,0.17364817766693033,0.984807753012208
2019-03-04T03:00:00,2.81,"010,1,N,0046,1",1.1099999999999999,99999,11000,1009.51,10,4.6,0.17364817766693033,0.984807753012208
2019-03-04T03:39:00,2.85,"020,5,N,0057,5",1.15,244,16093,9999.99,20,5.7,0.3420201433256687,0.9396926207859084
2019-03-04T03:52:00,3.35,"020,5,N,0057,5",1.15,244,16093,1008.45,20,5.7,0.3420201433256687,0.9396926207859084
2019-03-04T04:47:00,3.05,"010,5,N,0051,5",1.05,213,16093,9999.99,10,5.1,0.17364817766693033,0.984807753012208
2019-03-04T04:52:00,3.35,"010,5,N,0057,5",1.15,213,16093,1007.25,10,5.7,0.17364817766693033,0.984807753012208
2019-03-04T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-03-04T05:02:00,3.35,"340,5,N,0057,5",1.15,244,16093,9999.99,340,5.7,-0.3420201433256686,0.9396926207859084
2019-03-04T05:52:00,2.85,"350,5,N,0041,5",1.15,244,11265,1007.15,350,4.1,-0.1736481776669304,0.984807753012208
2019-03-04T06:00:00,2.81,"350,1,N,0041,1",1.1099999999999999,99999,11000,1007.11,350,4.1,-0.1736481776669304,0.984807753012208
2019-03-04T06:41:00,2.85,"330,5,N,0057,5",0.65,305,16093,9999.99,330,5.7,-0.5000000000000004,0.8660254037844384
2019-03-04T06:52:00,2.85,"330,5,N,0046,5",0.65,305,16093,1007.45,330,4.6,-0.5000000000000004,0.8660254037844384
2019-03-04T07:25:00,2.85,"330,5,N,0057,5",0.65,274,16093,9999.99,330,5.7,-0.5000000000000004,0.8660254037844384
2019-03-04T07:52:00,2.25,"320,5,N,0057,5",0.05,274,12875,1007.65,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-04T08:23:00,2.25,"330,5,N,0057,5",0.05,305,14484,9999.99,330,5.7,-0.5000000000000004,0.8660254037844384
2019-03-04T08:52:00,2.85,"320,5,N,0051,5",0.05,366,16093,1008.25,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-04T09:00:00,2.81,"320,1,N,0051,1",0.01,99999,16000,1008.21,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-04T09:45:00,2.85,"320,5,N,0067,5",-0.65,640,16093,9999.99,320,6.7,-0.6427876096865396,0.7660444431189778
2019-03-04T09:52:00,2.25,"320,5,N,0067,5",-0.65,701,16093,1009.35,320,6.7,-0.6427876096865396,0.7660444431189778
2019-03-04T10:36:00,2.25,"320,5,N,0072,5",-1.75,1006,16093,9999.99,320,7.2,-0.6427876096865396,0.7660444431189778
2019-03-04T10:52:00,2.25,"320,5,N,0057,5",-1.75,1006,16093,1010.85,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-04T11:52:00,2.25,"330,5,N,0062,5",-2.25,1036,16093,1011.85,330,6.2,-0.5000000000000004,0.8660254037844384
2019-03-04T12:00:00,2.21,"330,1,N,0062,1",-2.21,99999,16000,1011.8100000000001,330,6.2,-0.5000000000000004,0.8660254037844384
2019-03-04T12:52:00,3.35,"320,5,N,0077,5",-2.85,1372,16093,1012.95,320,7.7,-0.6427876096865396,0.7660444431189778
2019-03-04T13:39:00,3.35,"320,5,N,0088,5",-2.85,853,16093,9999.99,320,8.8,-0.6427876096865396,0.7660444431189778
2019-03-04T13:52:00,2.85,"320,5,N,0077,5",-3.35,853,16093,1013.75,320,7.7,-0.6427876096865396,0.7660444431189778
2019-03-04T14:12:00,2.25,"310,5,N,0077,5",-3.95,975,16093,9999.99,310,7.7,-0.7660444431189781,0.6427876096865393
2019-03-04T14:52:00,2.25,"320,5,N,0077,5",-5.05,1036,16093,1014.95,320,7.7,-0.6427876096865396,0.7660444431189778
2019-03-04T15:00:00,2.21,"320,1,N,0077,1",-5.01,99999,16000,1014.9100000000001,320,7.7,-0.6427876096865396,0.7660444431189778
2019-03-04T15:52:00,3.35,"330,5,N,0077,5",-5.65,1128,16093,1015.15,330,7.7,-0.5000000000000004,0.8660254037844384
2019-03-04T16:52:00,3.95,"300,5,N,0067,5",-5.65,1280,16093,1015.15,300,6.7,-0.8660254037844386,0.5000000000000001
2019-03-04T17:52:00,3.35,"310,5,N,0067,5",-6.75,1372,16093,1014.75,310,6.7,-0.7660444431189781,0.6427876096865393
2019-03-04T18:00:00,3.31,"310,1,N,0067,1",-6.709999999999999,99999,16000,1014.71,310,6.7,-0.7660444431189781,0.6427876096865393
2019-03-04T18:52:00,4.45,"320,5,N,0057,5",-7.25,7620,16093,1014.25,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-04T19:52:00,5.65,"300,5,N,0062,5",-7.25,7620,16093,1014.25,300,6.2,-0.8660254037844386,0.5000000000000001
2019-03-04T20:52:00,5.65,"310,5,N,0057,5",-7.85,4572,16093,1014.75,310,5.7,-0.7660444431189781,0.6427876096865393
2019-03-04T21:00:00,5.61,"310,1,N,0057,1",-7.81,99999,16000,1014.71,310,5.7,-0.7660444431189781,0.6427876096865393
2019-03-04T21:52:00,5.05,"310,5,N,0062,5",-7.85,22000,16093,1015.05,310,6.2,-0.7660444431189781,0.6427876096865393
2019-03-04T22:52:00,3.95,"320,5,N,0051,5",-8.35,22000,16093,1015.15,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-04T23:52:00,2.85,"320,5,N,0057,5",-9.45,22000,16093,1016.35,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-05T00:00:00,2.81,"320,1,N,0057,1",-9.41,22000,16000,1016.3100000000001,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-05T00:52:00,1.75,"310,5,N,0036,5",-10.65,22000,16093,1017.35,310,3.6,-0.7660444431189781,0.6427876096865393
2019-03-05T01:52:00,0.65,"300,5,N,0051,5",-11.15,22000,16093,1018.15,300,5.1,-0.8660254037844386,0.5000000000000001
2019-03-05T02:52:00,0.05,"340,5,N,0062,5",-10.65,22000,16093,1018.85,340,6.2,-0.3420201433256686,0.9396926207859084
2019-03-05T03:00:00,0.01,"340,1,N,0062,1",-10.61,22000,16000,1018.8100000000001,340,6.2,-0.3420201433256686,0.9396926207859084
2019-03-05T03:52:00,0.05,"320,5,N,0072,5",-11.15,22000,16093,1019.55,320,7.2,-0.6427876096865396,0.7660444431189778
2019-03-05T04:52:00,-0.65,"320,5,N,0067,5",-12.25,22000,16093,1019.95,320,6.7,-0.6427876096865396,0.7660444431189778
2019-03-05T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-03-05T05:52:00,-1.15,"300,5,N,0026,5",-12.25,22000,16093,1020.25,300,2.6,-0.8660254037844386,0.5000000000000001
2019-03-05T06:00:00,-1.1099999999999999,"300,1,N,0026,1",-12.209999999999999,22000,16000,1020.21,300,2.6,-0.8660254037844386,0.5000000000000001
2019-03-05T06:52:00,-1.75,"300,5,N,0036,5",-12.85,4267,16093,1020.25,300,3.6,-0.8660254037844386,0.5000000000000001
2019-03-05T07:52:00,-1.75,"330,5,N,0041,5",-12.25,4267,16093,1020.15,330,4.1,-0.5000000000000004,0.8660254037844384
2019-03-05T08:52:00,-2.25,"330,5,N,0021,5",-11.75,4267,16093,1019.95,330,2.1,-0.5000000000000004,0.8660254037844384
2019-03-05T09:00:00,-2.21,"330,1,N,0021,1",-11.709999999999999,99999,16000,1019.9100000000001,330,2.1,-0.5000000000000004,0.8660254037844384
2019-03-05T09:52:00,-2.25,"340,5,N,0041,5",-12.25,22000,16093,1020.55,340,4.1,-0.3420201433256686,0.9396926207859084
2019-03-05T10:52:00,-2.25,"330,5,N,0026,5",-11.75,4267,16093,1020.75,330,2.6,-0.5000000000000004,0.8660254037844384
2019-03-05T11:52:00,-2.25,"350,5,N,0041,5",-10.65,22000,16093,1020.65,350,4.1,-0.1736481776669304,0.984807753012208
2019-03-05T12:00:00,-2.21,"350,1,N,0041,1",-10.61,22000,16000,1020.61,350,4.1,-0.1736481776669304,0.984807753012208
2019-03-05T12:52:00,-1.75,"350,5,N,0046,5",-11.75,22000,16093,1020.75,350,4.6,-0.1736481776669304,0.984807753012208
2019-03-05T13:52:00,-0.65,"350,5,N,0026,5",-11.75,22000,16093,1020.85,350,2.6,-0.1736481776669304,0.984807753012208
2019-03-05T14:52:00,-0.65,"100,5,N,0015,5",-11.75,22000,16093,1020.45,100,1.5,0.984807753012208,-0.1736481776669303
2019-03-05T15:00:00,-0.61,"100,1,N,0015,1",-11.709999999999999,22000,16000,1020.4100000000001,100,1.5,0.984807753012208,-0.1736481776669303
2019-03-05T15:52:00,1.15,"140,5,N,0026,5",-10.65,22000,16093,1019.45,140,2.6,0.6427876096865395,-0.7660444431189779
2019-03-05T16:52:00,2.25,"170,5,N,0046,5",-8.95,22000,16093,1018.85,170,4.6,0.17364817766693028,-0.984807753012208
2019-03-05T17:52:00,2.85,"999,9,V,0026,5",-10.05,22000,16093,1017.75,999,2.6,,
2019-03-05T18:00:00,2.81,"999,9,N,0026,1",-10.01,22000,16000,1017.71,999,2.6,,
2019-03-05T18:52:00,4.45,"999,9,V,0021,5",-8.95,22000,16093,1016.15,999,2.1,,
2019-03-05T19:52:00,4.45,"160,5,N,0046,5",-8.35,22000,16093,1015.15,160,4.6,0.3420201433256689,-0.9396926207859083
2019-03-05T20:52:00,5.05,"170,5,N,0031,5",-8.95,22000,16093,1014.25,170,3.1,0.17364817766693028,-0.984807753012208
2019-03-05T21:00:00,5.01,"170,1,N,0031,1",-8.91,22000,16000,1014.21,170,3.1,0.17364817766693028,-0.984807753012208
2019-03-05T21:52:00,5.65,"270,5,V,0036,5",-11.75,22000,16093,1013.75,270,3.6,-1.0,-1.8369701987210297e-16
2019-03-05T22:52:00,5.05,"250,5,N,0051,5",-11.15,22000,16093,1014.05,250,5.1,-0.9396926207859084,-0.34202014332566855
2019-03-05T23:52:00,4.45,"270,5,N,0036,5",-11.15,2591,16093,1014.85,270,3.6,-1.0,-1.8369701987210297e-16
2019-03-06T00:00:00,4.41,"270,1,N,0036,1",-11.11,99999,16000,1014.8100000000001,270,3.6,-1.0,-1.8369701987210297e-16
2019-03-06T00:17:00,3.35,"340,5,N,0098,5",-11.15,2286,16093,9999.99,340,9.8,-0.3420201433256686,0.9396926207859084
2019-03-06T00:52:00,2.25,"320,5,N,0093,5",-12.25,3048,16093,1016.55,320,9.3,-0.6427876096865396,0.7660444431189778
2019-03-06T01:52:00,0.65,"320,5,N,0103,5",-12.85,2134,16093,1017.75,320,10.3,-0.6427876096865396,0.7660444431189778
2019-03-06T02:52:00,-0.65,"320,5,N,0077,5",-13.35,2438,16093,1018.85,320,7.7,-0.6427876096865396,0.7660444431189778
2019-03-06T03:00:00,-0.61,"320,1,N,0077,1",-13.309999999999999,99999,16000,1018.8100000000001,320,7.7,-0.6427876096865396,0.7660444431189778
2019-03-06T03:52:00,-1.15,"320,5,N,0098,5",-13.95,3048,16093,1020.05,320,9.8,-0.6427876096865396,0.7660444431189778
2019-03-06T04:52:00,-2.25,"330,5,N,0057,5",-13.95,22000,16093,1020.25,330,5.7,-0.5000000000000004,0.8660254037844384
2019-03-06T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-03-06T05:52:00,-2.85,"320,5,N,0051,5",-14.45,22000,16093,1020.65,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-06T06:00:00,-2.81,"320,1,N,0051,1",-14.41,22000,16000,1020.61,320,5.1,-0.6427876096865396,0.7660444431189778
2019-03-06T06:52:00,-2.85,"310,5,N,0082,5",-14.45,1829,16093,1021.05,310,8.2,-0.7660444431189781,0.6427876096865393
2019-03-06T07:52:00,-3.35,"330,5,N,0108,5",-13.35,1341,16093,1021.45,330,10.8,-0.5000000000000004,0.8660254037844384
2019-03-06T08:52:00,-3.95,"310,5,N,0046,5",-15.65,22000,16093,1022.35,310,4.6,-0.7660444431189781,0.6427876096865393
2019-03-06T09:00:00,-3.91,"310,1,N,0046,1",-15.61,22000,16000,1022.3100000000001,310,4.6,-0.7660444431189781,0.6427876096865393
2019-03-06T09:52:00,-5.05,"330,5,N,0062,5",-14.45,22000,16093,1023.35,330,6.2,-0.5000000000000004,0.8660254037844384
2019-03-06T10:52:00,-5.05,"310,5,N,0062,5",-16.75,22000,16093,1024.05,310,6.2,-0.7660444431189781,0.6427876096865393
2019-03-06T11:52:00,-5.65,"290,5,N,0051,5",-16.75,22000,16093,1024.85,290,5.1,-0.9396926207859083,0.342020143325669
2019-03-06T12:00:00,-5.61,"290,1,N,0051,1",-16.71,22000,16000,1024.81,290,5.1,-0.9396926207859083,0.342020143325669
2019-03-06T12:52:00,-5.05,"330,5,N,0062,5",-17.25,22000,16093,1025.55,330,6.2,-0.5000000000000004,0.8660254037844384
2019-03-06T13:52:00,-3.95,"280,5,N,0077,5",-16.75,22000,16093,1026.15,280,7.7,-0.9848077530122081,0.17364817766692997
2019-03-06T14:52:00,-3.35,"290,5,N,0067,5",-16.75,22000,16093,1026.15,290,6.7,-0.9396926207859083,0.342020143325669
2019-03-06T15:00:00,-3.31,"290,1,N,0067,1",-16.71,22000,16000,1026.1100000000001,290,6.7,-0.9396926207859083,0.342020143325669
2019-03-06T15:52:00,-1.75,"310,5,N,0067,5",-15.65,1829,16093,1026.05,310,6.7,-0.7660444431189781,0.6427876096865393
2019-03-06T16:52:00,-1.15,"290,5,N,0072,5",-15.05,1829,16093,1026.05,290,7.2,-0.9396926207859083,0.342020143325669
2019-03-06T17:52:00,-1.15,"290,5,V,0057,5",-16.15,1981,16093,1025.45,290,5.7,-0.9396926207859083,0.342020143325669
2019-03-06T18:00:00,-1.1099999999999999,"290,1,N,0057,1",-16.11,99999,16000,1025.41,290,5.7,-0.9396926207859083,0.342020143325669
2019-03-06T18:52:00,0.05,"290,5,N,0082,5",-16.15,22000,16093,1024.45,290,8.2,-0.9396926207859083,0.342020143325669
2019-03-06T19:52:00,0.65,"290,5,N,0098,5",-16.75,22000,16093,1024.15,290,9.8,-0.9396926207859083,0.342020143325669
2019-03-06T20:52:00,0.65,"290,5,N,0077,5",-16.75,22000,16093,1024.25,290,7.7,-0.9396926207859083,0.342020143325669
2019-03-06T21:00:00,0.61,"290,1,N,0077,1",-16.71,22000,16000,1024.21,290,7.7,-0.9396926207859083,0.342020143325669
2019-03-06T21:52:00,0.05,"290,5,N,0051,5",-16.15,22000,16093,1024.75,290,5.1,-0.9396926207859083,0.342020143325669
2019-03-06T22:52:00,-0.65,"300,5,N,0057,5",-16.15,22000,16093,1024.95,300,5.7,-0.8660254037844386,0.5000000000000001
2019-03-06T23:52:00,-1.15,"300,5,N,0046,5",-16.15,22000,16093,1025.35,300,4.6,-0.8660254037844386,0.5000000000000001
2019-03-07T00:00:00,-1.1099999999999999,"300,1,N,0046,1",-16.11,22000,16000,1025.31,300,4.6,-0.8660254037844386,0.5000000000000001
2019-03-07T00:52:00,-1.75,"320,5,N,0057,5",-16.15,22000,16093,1025.95,320,5.7,-0.6427876096865396,0.7660444431189778
2019-03-07T01:52:00,-2.25,"320,5,N,0046,5",-15.65,22000,16093,1026.85,320,4.6,-0.6427876096865396,0.7660444431189778
2019-03-07T02:52:00,-2.25,"330,5,N,0067,5",-15.05,22000,16093,1027.45,330,6.7,-0.5000000000000004,0.8660254037844384
2019-03-07T03:00:00,-2.21,"330,1,N,0067,1",-15.01,99999,16000,1027.41,330,6.7,-0.5000000000000004,0.8660254037844384
