fid,date,24hour,x,y,Ground_val,Satelite_val,Land_use,Road_density,Population,Temperature,Wind_dir,Wind_Velocity,Hygrometry,Atm_Pres
"10188",2010-01-01,"0",-77.1068402934674,39.0626969076919,,,,,,,,,,
"10189",2010-01-01,"0",-77.0978571406262,39.0626969076919,,,,,,,,,,
"10190",2010-01-01,"0",-77.088873987785,39.0626969076919,,,,,,,,,,
"10191",2010-01-01,"0",-77.0798908349438,39.0626969076919,,,,,,,,,,
"10192",2010-01-01,"0",-77.0709076821026,39.0626969076919,,,,,,,,,,
"10193",2010-01-01,"0",-77.0619245292614,39.0626969076919,,,,,,,,,,
"10194",2010-01-01,"0",-77.0529413764202,39.0626969076919,,,,,,,,,,
"10195",2010-01-01,"0",-77.043958223579,39.0626969076919,,,,,,,,,,
"10196",2010-01-01,"0",-77.0349750707378,39.0626969076919,,,,,,,,,,
"10197",2010-01-01,"0",-77.0259919178966,39.0626969076919,,,,,,,,,,
"10198",2010-01-01,"0",-77.0170087650555,39.0626969076919,,,,,,,,,,
"10199",2010-01-01,"0",-77.0080256122143,39.0626969076919,,,,,,,,,,
"10200",2010-01-01,"0",-76.9990424593731,39.0626969076919,,,,,,,,,,
"10201",2010-01-01,"0",-76.9900593065319,39.0626969076919,,,,,,,,,,
"10202",2010-01-01,"0",-76.9810761536907,39.0626969076919,,,,,,,,,,
"10203",2010-01-01,"0",-76.9720930008495,39.0626969076919,,,,,,,,,,
"10204",2010-01-01,"0",-76.9631098480083,39.0626969076919,,,,,,,,,,
"10205",2010-01-01,"0",-76.9541266951671,39.0626969076919,,,,,,,,,,
"10206",2010-01-01,"0",-76.9451435423259,39.0626969076919,,,,,,,,,,
"10207",2010-01-01,"0",-76.9361603894847,39.0626969076919,,,,,,,,,,
"10208",2010-01-01,"0",-76.9271772366435,39.0626969076919,,,,,,,,,,
"10209",2010-01-01,"0",-76.9181940838023,39.0626969076919,,,,,,,,,,
"10210",2010-01-01,"0",-76.9092109309611,39.0626969076919,,,,,,,,,,
"10211",2010-01-01,"0",-76.9002277781199,39.0626969076919,,,,,,,,,,
"10212",2010-01-01,"0",-76.8912446252787,39.0626969076919,,,,,,,,,,
"10213",2010-01-01,"0",-76.8822614724375,39.0626969076919,,,,,,,,,,
"10214",2010-01-01,"0",-76.8732783195963,39.0626969076919,,,,,,,,,,
"10215",2010-01-01,"0",-76.8642951667551,39.0626969076919,,,,,,,,,,
"10216",2010-01-01,"0",-76.8553120139139,39.0626969076919,,,,,,,,,,
"10217",2010-01-01,"0",-76.8463288610727,39.0626969076919,,,,,,,,,,
"10218",2010-01-01,"0",-76.8373457082315,39.0626969076919,,,,,,,,,,
"10219",2010-01-01,"0",-76.8283625553903,39.0626969076919,,,,,,,,,,
"10220",2010-01-01,"0",-76.8193794025491,39.0626969076919,,,,,,,,,,
"10221",2010-01-01,"0",-76.810396249708,39.0626969076919,,,,,,,,,,
"10222",2010-01-01,"0",-76.8014130968668,39.0626969076919,,,,,,,,,,
"10223",2010-01-01,"0",-76.7924299440256,39.0626969076919,,,,,,,,,,
"10224",2010-01-01,"0",-76.7834467911844,39.0626969076919,,,,,,,,,,
"10225",2010-01-01,"0",-76.7744636383432,39.0626969076919,,,,,,,,,,
"10226",2010-01-01,"0",-76.765480485502,39.0626969076919,,,,,,,,,,
"10227",2010-01-01,"0",-76.7564973326608,39.0626969076919,,,,,,,,,,
"10228",2010-01-01,"0",-76.7475141798196,39.0626969076919,,,,,,,,,,
"10229",2010-01-01,"0",-76.7385310269784,39.0626969076919,,,,,,,,,,
"10230",2010-01-01,"0",-76.7295478741372,39.0626969076919,,,,,,,,,,
"10231",2010-01-01,"0",-76.720564721296,39.0626969076919,,,,,,,,,,
"10232",2010-01-01,"0",-76.7115815684548,39.0626969076919,,,,,,,,,,
"10233",2010-01-01,"0",-76.7025984156136,39.0626969076919,,,,,,,,,,
"10234",2010-01-01,"0",-76.6936152627724,39.0626969076919,,,,,,,,,,
"10235",2010-01-01,"0",-76.6846321099312,39.0626969076919,,,,,,,,,,
"10236",2010-01-01,"0",-76.67564895709,39.0626969076919,,,,,,,,,,
"10237",2010-01-01,"0",-76.6666658042488,39.0626969076919,,,,,,,,,,
"10238",2010-01-01,"0",-76.6576826514076,39.0626969076919,,,,,,,,,,
"10239",2010-01-01,"0",-76.6486994985664,39.0626969076919,,,,,,,,,,
"10240",2010-01-01,"0",-76.6397163457252,39.0626969076919,,,,,,,,,,
"10241",2010-01-01,"0",-76.6307331928841,39.0626969076919,,,,,,,,,,
"10242",2010-01-01,"0",-76.6217500400429,39.0626969076919,,,,,,,,,,
"10243",2010-01-01,"0",-76.6127668872017,39.0626969076919,,,,,,,,,,
"10244",2010-01-01,"0",-76.6037837343605,39.0626969076919,,,,,,,,,,
"10245",2010-01-01,"0",-76.5948005815193,39.0626969076919,,,,,,,,,,
"10246",2010-01-01,"0",-76.5858174286781,39.0626969076919,,,,,,,,,,
"10247",2010-01-01,"0",-76.5768342758369,39.0626969076919,,,,,,,,,,
"10248",2010-01-01,"0",-76.5678511229957,39.0626969076919,,,,,,,,,,
"10249",2010-01-01,"0",-76.5588679701545,39.0626969076919,,,,,,,,,,
"10250",2010-01-01,"0",-76.5498848173133,39.0626969076919,,,,,,,,,,
"10251",2010-01-01,"0",-76.5409016644721,39.0626969076919,,,,,,,,,,
"10252",2010-01-01,"0",-76.5319185116309,39.0626969076919,,,,,,,,,,
"10253",2010-01-01,"0",-76.5229353587897,39.0626969076919,,,,,,,,,,
"10254",2010-01-01,"0",-76.5139522059485,39.0626969076919,,,,,,,,,,
"10255",2010-01-01,"0",-76.5049690531073,39.0626969076919,,,,,,,,,,
"10256",2010-01-01,"0",-76.4959859002661,39.0626969076919,,,,,,,,,,
"10257",2010-01-01,"0",-76.4870027474249,39.0626969076919,,,,,,,,,,
"10258",2010-01-01,"0",-76.4780195945837,39.0626969076919,,,,,,,,,,
"10259",2010-01-01,"0",-76.4690364417425,39.0626969076919,,,,,,,,,,
"10260",2010-01-01,"0",-76.4600532889013,39.0626969076919,,,,,,,,,,
"10261",2010-01-01,"0",-76.4510701360601,39.0626969076919,,,,,,,,,,
"10262",2010-01-01,"0",-76.442086983219,39.0626969076919,,,,,,,,,,
"10263",2010-01-01,"0",-76.4331038303778,39.0626969076919,,,,,,,,,,
"10264",2010-01-01,"0",-76.4241206775366,39.0626969076919,,,,,,,,,,
"10265",2010-01-01,"0",-76.4151375246954,39.0626969076919,,,,,,,,,,
"10266",2010-01-01,"0",-76.4061543718542,39.0626969076919,,,,,,,,,,
"10267",2010-01-01,"0",-76.397171219013,39.0626969076919,,,,,,,,,,
"10268",2010-01-01,"0",-76.3881880661718,39.0626969076919,,,,,,,,,,
"10269",2010-01-01,"0",-77.7356609923511,39.0557215325542,,,,,,,,,,
"10270",2010-01-01,"0",-77.7266778395099,39.0557215325542,,,,,,,,,,
"10271",2010-01-01,"0",-77.7176946866687,39.0557215325542,,,,,,,,,,
"10272",2010-01-01,"0",-77.7087115338275,39.0557215325542,,,,,,,,,,
"10273",2010-01-01,"0",-77.6997283809863,39.0557215325542,,,,,,,,,,
"10274",2010-01-01,"0",-77.6907452281451,39.0557215325542,,,,,,,,,,
"10275",2010-01-01,"0",-77.6817620753039,39.0557215325542,,,,,,,,,,
"10276",2010-01-01,"0",-77.6727789224627,39.0557215325542,,,,,,,,,,
"10277",2010-01-01,"0",-77.6637957696215,39.0557215325542,,,,,,,,,,
"10278",2010-01-01,"0",-77.6548126167803,39.0557215325542,,,,,,,,,,
"10279",2010-01-01,"0",-77.6458294639391,39.0557215325542,,,,,,,,,,
"10280",2010-01-01,"0",-77.6368463110979,39.0557215325542,,,,,,,,,,
"10281",2010-01-01,"0",-77.6278631582567,39.0557215325542,,,,,,,,,,
"10282",2010-01-01,"0",-77.6188800054155,39.0557215325542,,,,,,,,,,
"10283",2010-01-01,"0",-77.6098968525743,39.0557215325542,,,,,,,,,,
"10284",2010-01-01,"0",-77.6009136997331,39.0557215325542,,,,,,,,,,
"10285",2010-01-01,"0",-77.5919305468919,39.0557215325542,,,,,,,,,,
"10286",2010-01-01,"0",-77.5829473940507,39.0557215325542,,,,,,,,,,
"10287",2010-01-01,"0",-77.5739642412096,39.0557215325542,,,,,,,,,,
"10288",2010-01-01,"0",-77.5649810883684,39.0557215325542,,,,,,,,,,
"10289",2010-01-01,"0",-77.5559979355272,39.0557215325542,,,,,,,,,,
"10290",2010-01-01,"0",-77.547014782686,39.0557215325542,,,,,,,,,,
"10291",2010-01-01,"0",-77.5380316298448,39.0557215325542,,,,,,,,,,
"10292",2010-01-01,"0",-77.5290484770036,39.0557215325542,,,,,,,,,,
"10293",2010-01-01,"0",-77.5200653241624,39.0557215325542,,,,,,,,,,
"10294",2010-01-01,"0",-77.5110821713212,39.0557215325542,,,,,,,,,,
"10295",2010-01-01,"0",-77.50209901848,39.0557215325542,,,,,,,,,,
"10296",2010-01-01,"0",-77.4931158656388,39.0557215325542,,,,,,,,,,
"10297",2010-01-01,"0",-77.4841327127976,39.0557215325542,,,,,,,,,,
"10298",2010-01-01,"0",-77.4751495599564,39.0557215325542,,,,,,,,,,
"10299",2010-01-01,"0",-77.4661664071152,39.0557215325542,,,,,,,,,,
"10300",2010-01-01,"0",-77.457183254274,39.0557215325542,,,,,,,,,,
"10301",2010-01-01,"0",-77.4482001014328,39.0557215325542,,,,,,,,,,
"10302",2010-01-01,"0",-77.4392169485916,39.0557215325542,,,,,,,,,,
"10303",2010-01-01,"0",-77.4302337957504,39.0557215325542,,,,,,,,,,
"10304",2010-01-01,"0",-77.4212506429092,39.0557215325542,,,,,,,,,,
"10305",2010-01-01,"0",-77.412267490068,39.0557215325542,,,,,,,,,,
"10306",2010-01-01,"0",-77.4032843372268,39.0557215325542,,,,,,,,,,
"10307",2010-01-01,"0",-77.3943011843857,39.0557215325542,,,,,,,,,,
"10308",2010-01-01,"0",-77.3853180315445,39.0557215325542,,,,,,,,,,
"10309",2010-01-01,"0",-77.3763348787033,39.0557215325542,,,,,,,,,,
"10310",2010-01-01,"0",-77.3673517258621,39.0557215325542,,,,,,,,,,
"10311",2010-01-01,"0",-77.3583685730209,39.0557215325542,,,,,,,,,,
"10312",2010-01-01,"0",-77.3493854201797,39.0557215325542,,,,,,,,,,
"10313",2010-01-01,"0",-77.3404022673385,39.0557215325542,,,,,,,,,,
"10314",2010-01-01,"0",-77.3314191144973,39.0557215325542,,,,,,,,,,
"10315",2010-01-01,"0",-77.3224359616561,39.0557215325542,,,,,,,,,,
"10316",2010-01-01,"0",-77.3134528088149,39.0557215325542,,,,,,,,,,
"10317",2010-01-01,"0",-77.3044696559737,39.0557215325542,,,,,,,,,,
"10318",2010-01-01,"0",-77.2954865031325,39.0557215325542,,,,,,,,,,
"10319",2010-01-01,"0",-77.2865033502913,39.0557215325542,,,,,,,,,,
"10320",2010-01-01,"0",-77.2775201974501,39.0557215325542,,,,,,,,,,
"10321",2010-01-01,"0",-77.2685370446089,39.0557215325542,,,,,,,,,,
"10322",2010-01-01,"0",-77.2595538917677,39.0557215325542,,,,,,,,,,
"10323",2010-01-01,"0",-77.2505707389265,39.0557215325542,,,,,,,,,,
"10324",2010-01-01,"0",-77.2415875860853,39.0557215325542,,,,,,,,,,
"10325",2010-01-01,"0",-77.2326044332441,39.0557215325542,,,,,,,,,,
"10326",2010-01-01,"0",-77.2236212804029,39.0557215325542,,,,,,,,,,
"10327",2010-01-01,"0",-77.2146381275617,39.0557215325542,,,,,,,,,,
"10328",2010-01-01,"0",-77.2056549747205,39.0557215325542,,,,,,,,,,
"10329",2010-01-01,"0",-77.1966718218793,39.0557215325542,,,,,,,,,,
"10330",2010-01-01,"0",-77.1876886690382,39.0557215325542,,,,,,,,,,
"10331",2010-01-01,"0",-77.178705516197,39.0557215325542,,,,,,,,,,
"10332",2010-01-01,"0",-77.1697223633558,39.0557215325542,,,,,,,,,,
"10333",2010-01-01,"0",-77.1607392105146,39.0557215325542,,,,,,,,,,
"10334",2010-01-01,"0",-77.1517560576734,39.0557215325542,,,,,,,,,,
"10335",2010-01-01,"0",-77.1427729048322,39.0557215325542,,,,,,,,,,
"10336",2010-01-01,"0",-77.133789751991,39.0557215325542,,,,,,,,,,
"10337",2010-01-01,"0",-77.1248065991498,39.0557215325542,,,,,,,,,,
"10338",2010-01-01,"0",-77.1158234463086,39.0557215325542,,,,,,,,,,
"10339",2010-01-01,"0",-77.1068402934674,39.0557215325542,,,,,,,,,,
"10340",2010-01-01,"0",-77.0978571406262,39.0557215325542,,,,,,,,,,
"10341",2010-01-01,"0",-77.088873987785,39.0557215325542,,,,,,,,,,
"10342",2010-01-01,"0",-77.0798908349438,39.0557215325542,,,,,,,,,,
"10343",2010-01-01,"0",-77.0709076821026,39.0557215325542,,,,,,,,,,
"10344",2010-01-01,"0",-77.0619245292614,39.0557215325542,,,,,,,,,,
"10345",2010-01-01,"0",-77.0529413764202,39.0557215325542,,,,,,,,,,
"10346",2010-01-01,"0",-77.043958223579,39.0557215325542,,,,,,,,,,
"10347",2010-01-01,"0",-77.0349750707378,39.0557215325542,,,,,,,,,,
"10348",2010-01-01,"0",-77.0259919178966,39.0557215325542,,,,,,,,,,
"10349",2010-01-01,"0",-77.0170087650555,39.0557215325542,,,,,,,,,,
"10350",2010-01-01,"0",-77.0080256122143,39.0557215325542,,,,,,,,,,
"10351",2010-01-01,"0",-76.9990424593731,39.0557215325542,,,,,,,,,,
"10352",2010-01-01,"0",-76.9900593065319,39.0557215325542,,,,,,,,,,
"10353",2010-01-01,"0",-76.9810761536907,39.0557215325542,,,,,,,,,,
"10354",2010-01-01,"0",-76.9720930008495,39.0557215325542,,,,,,,,,,
"10355",2010-01-01,"0",-76.9631098480083,39.0557215325542,,,,,,,,,,
"10356",2010-01-01,"0",-76.9541266951671,39.0557215325542,,,,,,,,,,
"10357",2010-01-01,"0",-76.9451435423259,39.0557215325542,,,,,,,,,,
"10358",2010-01-01,"0",-76.9361603894847,39.0557215325542,,,,,,,,,,
"10359",2010-01-01,"0",-76.9271772366435,39.0557215325542,,,,,,,,,,
"10360",2010-01-01,"0",-76.9181940838023,39.0557215325542,,,,,,,,,,
"10361",2010-01-01,"0",-76.9092109309611,39.0557215325542,,,,,,,,,,
"10362",2010-01-01,"0",-76.9002277781199,39.0557215325542,,,,,,,,,,
"10363",2010-01-01,"0",-76.8912446252787,39.0557215325542,,,,,,,,,,
"10364",2010-01-01,"0",-76.8822614724375,39.0557215325542,,,,,,,,,,
"10365",2010-01-01,"0",-76.8732783195963,39.0557215325542,,,,,,,,,,
"10366",2010-01-01,"0",-76.8642951667551,39.0557215325542,,,,,,,,,,
"10367",2010-01-01,"0",-76.8553120139139,39.0557215325542,,,,,,,,,,
"10368",2010-01-01,"0",-76.8463288610727,39.0557215325542,,,,,,,,,,
"10369",2010-01-01,"0",-76.8373457082315,39.0557215325542,,,,,,,,,,
"10370",2010-01-01,"0",-76.8283625553903,39.0557215325542,,,,,,,,,,
"10371",2010-01-01,"0",-76.8193794025491,39.0557215325542,,,,,,,,,,
"10372",2010-01-01,"0",-76.810396249708,39.0557215325542,,,,,,,,,,
"10373",2010-01-01,"0",-76.8014130968668,39.0557215325542,,,,,,,,,,
"10374",2010-01-01,"0",-76.7924299440256,39.0557215325542,,,,,,,,,,
"10375",2010-01-01,"0",-76.7834467911844,39.0557215325542,,,,,,,,,,
"10376",2010-01-01,"0",-76.7744636383432,39.0557215325542,,,,,,,,,,
"10377",2010-01-01,"0",-76.765480485502,39.0557215325542,,,,,,,,,,
"10378",2010-01-01,"0",-76.7564973326608,39.0557215325542,,,,,,,,,,
"10379",2010-01-01,"0",-76.7475141798196,39.0557215325542,,,,,,,,,,
"10380",2010-01-01,"0",-76.7385310269784,39.0557215325542,,,,,,,,,,
"10381",2010-01-01,"0",-76.7295478741372,39.0557215325542,,,,,,,,,,
"10382",2010-01-01,"0",-76.720564721296,39.0557215325542,,,,,,,,,,
"10383",2010-01-01,"0",-76.7115815684548,39.0557215325542,,,,,,,,,,
"10384",2010-01-01,"0",-76.7025984156136,39.0557215325542,,,,,,,,,,
"10385",2010-01-01,"0",-76.6936152627724,39.0557215325542,,,,,,,,,,
"10386",2010-01-01,"0",-76.6846321099312,39.0557215325542,,,,,,,,,,
"10387",2010-01-01,"0",-76.67564895709,39.0557215325542,,,,,,,,,,
"10388",2010-01-01,"0",-76.6666658042488,39.0557215325542,,,,,,,,,,
"10389",2010-01-01,"0",-76.6576826514076,39.0557215325542,,,,,,,,,,
"10390",2010-01-01,"0",-76.6486994985664,39.0557215325542,,,,,,,,,,
"10391",2010-01-01,"0",-76.6397163457252,39.0557215325542,,,,,,,,,,
"10392",2010-01-01,"0",-76.6307331928841,39.0557215325542,,,,,,,,,,
"10393",2010-01-01,"0",-76.6217500400429,39.0557215325542,,,,,,,,,,
"10394",2010-01-01,"0",-76.6127668872017,39.0557215325542,,,,,,,,,,
"10395",2010-01-01,"0",-76.6037837343605,39.0557215325542,,,,,,,,,,
"10396",2010-01-01,"0",-76.5948005815193,39.0557215325542,,,,,,,,,,
"10397",2010-01-01,"0",-76.5858174286781,39.0557215325542,,,,,,,,,,
"10398",2010-01-01,"0",-76.5768342758369,39.0557215325542,,,,,,,,,,
"10399",2010-01-01,"0",-76.5678511229957,39.0557215325542,,,,,,,,,,
"10400",2010-01-01,"0",-76.5588679701545,39.0557215325542,,,,,,,,,,
"10401",2010-01-01,"0",-76.5498848173133,39.0557215325542,,,,,,,,,,
"10402",2010-01-01,"0",-76.5409016644721,39.0557215325542,,,,,,,,,,
"10403",2010-01-01,"0",-76.5319185116309,39.0557215325542,,,,,,,,,,
"10404",2010-01-01,"0",-76.5229353587897,39.0557215325542,,,,,,,,,,
"10405",2010-01-01,"0",-76.5139522059485,39.0557215325542,,,,,,,,,,
"10406",2010-01-01,"0",-76.5049690531073,39.0557215325542,,,,,,,,,,
"10407",2010-01-01,"0",-76.4959859002661,39.0557215325542,,,,,,,,,,
"10408",2010-01-01,"0",-76.4870027474249,39.0557215325542,,,,,,,,,,
"10409",2010-01-01,"0",-76.4780195945837,39.0557215325542,,,,,,,,,,
"10410",2010-01-01,"0",-76.4690364417425,39.0557215325542,,,,,,,,,,
"10411",2010-01-01,"0",-76.4600532889013,39.0557215325542,,,,,,,,,,
"10412",2010-01-01,"0",-76.4510701360601,39.0557215325542,,,,,,,,,,
"10413",2010-01-01,"0",-76.442086983219,39.0557215325542,,,,,,,,,,
"10414",2010-01-01,"0",-76.4331038303778,39.0557215325542,,,,,,,,,,
"10415",2010-01-01,"0",-76.4241206775366,39.0557215325542,,,,,,,,,,
"10416",2010-01-01,"0",-76.4151375246954,39.0557215325542,,,,,,,,,,
"10417",2010-01-01,"0",-76.4061543718542,39.0557215325542,,,,,,,,,,
"10418",2010-01-01,"0",-76.397171219013,39.0557215325542,,,,,,,,,,
"10419",2010-01-01,"0",-76.3881880661718,39.0557215325542,,,,,,,,,,
"10420",2010-01-01,"0",-77.7356609923511,39.0487454683072,,,,,,,,,,
"10421",2010-01-01,"0",-77.7266778395099,39.0487454683072,,,,,,,,,,
"10422",2010-01-01,"0",-77.7176946866687,39.0487454683072,,,,,,,,,,
"10423",2010-01-01,"0",-77.7087115338275,39.0487454683072,,,,,,,,,,
"10424",2010-01-01,"0",-77.6997283809863,39.0487454683072,,,,,,,,,,
"10425",2010-01-01,"0",-77.6907452281451,39.0487454683072,,,,,,,,,,
"10426",2010-01-01,"0",-77.6817620753039,39.0487454683072,,,,,,,,,,
"10427",2010-01-01,"0",-77.6727789224627,39.0487454683072,,,,,,,,,,
"10428",2010-01-01,"0",-77.6637957696215,39.0487454683072,,,,,,,,,,
"10429",2010-01-01,"0",-77.6548126167803,39.0487454683072,,,,,,,,,,
"10430",2010-01-01,"0",-77.6458294639391,39.0487454683072,,,,,,,,,,
"10431",2010-01-01,"0",-77.6368463110979,39.0487454683072,,,,,,,,,,
"10432",2010-01-01,"0",-77.6278631582567,39.0487454683072,,,,,,,,,,
"10433",2010-01-01,"0",-77.6188800054155,39.0487454683072,,,,,,,,,,
"10434",2010-01-01,"0",-77.6098968525743,39.0487454683072,,,,,,,,,,
"10435",2010-01-01,"0",-77.6009136997331,39.0487454683072,,,,,,,,,,
"10436",2010-01-01,"0",-77.5919305468919,39.0487454683072,,,,,,,,,,
"10437",2010-01-01,"0",-77.5829473940507,39.0487454683072,,,,,,,,,,
"10438",2010-01-01,"0",-77.5739642412096,39.0487454683072,,,,,,,,,,
"10439",2010-01-01,"0",-77.5649810883684,39.0487454683072,,,,,,,,,,
"10440",2010-01-01,"0",-77.5559979355272,39.0487454683072,,,,,,,,,,
"10441",2010-01-01,"0",-77.547014782686,39.0487454683072,,,,,,,,,,
"10442",2010-01-01,"0",-77.5380316298448,39.0487454683072,,,,,,,,,,
"10443",2010-01-01,"0",-77.5290484770036,39.0487454683072,,,,,,,,,,
"10444",2010-01-01,"0",-77.5200653241624,39.0487454683072,,,,,,,,,,
"10445",2010-01-01,"0",-77.5110821713212,39.0487454683072,,,,,,,,,,
"10446",2010-01-01,"0",-77.50209901848,39.0487454683072,,,,,,,,,,
"10447",2010-01-01,"0",-77.4931158656388,39.0487454683072,,,,,,,,,,
"10448",2010-01-01,"0",-77.4841327127976,39.0487454683072,,,,,,,,,,
"10449",2010-01-01,"0",-77.4751495599564,39.0487454683072,,,,,,,,,,
"10450",2010-01-01,"0",-77.4661664071152,39.0487454683072,,,,,,,,,,
"10451",2010-01-01,"0",-77.457183254274,39.0487454683072,,,,,,,,,,
"10452",2010-01-01,"0",-77.4482001014328,39.0487454683072,,,,,,,,,,
"10453",2010-01-01,"0",-77.4392169485916,39.0487454683072,,,,,,,,,,
"10454",2010-01-01,"0",-77.4302337957504,39.0487454683072,,,,,,,,,,
"10455",2010-01-01,"0",-77.4212506429092,39.0487454683072,,,,,,,,,,
"10456",2010-01-01,"0",-77.412267490068,39.0487454683072,,,,,,,,,,
"10457",2010-01-01,"0",-77.4032843372268,39.0487454683072,,,,,,,,,,
"10458",2010-01-01,"0",-77.3943011843857,39.0487454683072,,,,,,,,,,
"10459",2010-01-01,"0",-77.3853180315445,39.0487454683072,,,,,,,,,,
"10460",2010-01-01,"0",-77.3763348787033,39.0487454683072,,,,,,,,,,
"10461",2010-01-01,"0",-77.3673517258621,39.0487454683072,,,,,,,,,,
"10462",2010-01-01,"0",-77.3583685730209,39.0487454683072,,,,,,,,,,
"10463",2010-01-01,"0",-77.3493854201797,39.0487454683072,,,,,,,,,,
"10464",2010-01-01,"0",-77.3404022673385,39.0487454683072,,,,,,,,,,
"10465",2010-01-01,"0",-77.3314191144973,39.0487454683072,,,,,,,,,,
"10466",2010-01-01,"0",-77.3224359616561,39.0487454683072,,,,,,,,,,
"10467",2010-01-01,"0",-77.3134528088149,39.0487454683072,,,,,,,,,,
"10468",2010-01-01,"0",-77.3044696559737,39.0487454683072,,,,,,,,,,
"10469",2010-01-01,"0",-77.2954865031325,39.0487454683072,,,,,,,,,,
"10470",2010-01-01,"0",-77.2865033502913,39.0487454683072,,,,,,,,,,
"10471",2010-01-01,"0",-77.2775201974501,39.0487454683072,,,,,,,,,,
"10472",2010-01-01,"0",-77.2685370446089,39.0487454683072,,,,,,,,,,
"10473",2010-01-01,"0",-77.2595538917677,39.0487454683072,,,,,,,,,,
"10474",2010-01-01,"0",-77.2505707389265,39.0487454683072,,,,,,,,,,
"10475",2010-01-01,"0",-77.2415875860853,39.0487454683072,,,,,,,,,,
"10476",2010-01-01,"0",-77.2326044332441,39.0487454683072,,,,,,,,,,
"10477",2010-01-01,"0",-77.2236212804029,39.0487454683072,,,,,,,,,,
"10478",2010-01-01,"0",-77.2146381275617,39.0487454683072,,,,,,,,,,
"10479",2010-01-01,"0",-77.2056549747205,39.0487454683072,,,,,,,,,,
"10480",2010-01-01,"0",-77.1966718218793,39.0487454683072,,,,,,,,,,
"10481",2010-01-01,"0",-77.1876886690382,39.0487454683072,,,,,,,,,,
"10482",2010-01-01,"0",-77.178705516197,39.0487454683072,,,,,,,,,,
"10483",2010-01-01,"0",-77.1697223633558,39.0487454683072,,,,,,,,,,
"10484",2010-01-01,"0",-77.1607392105146,39.0487454683072,,,,,,,,,,
"10485",2010-01-01,"0",-77.1517560576734,39.0487454683072,,,,,,,,,,
"10486",2010-01-01,"0",-77.1427729048322,39.0487454683072,,,,,,,,,,
"10487",2010-01-01,"0",-77.133789751991,39.0487454683072,,,,,,,,,,
"10488",2010-01-01,"0",-77.1248065991498,39.0487454683072,,,,,,,,,,
"10489",2010-01-01,"0",-77.1158234463086,39.0487454683072,,,,,,,,,,
"10490",2010-01-01,"0",-77.1068402934674,39.0487454683072,,,,,,,,,,
"10491",2010-01-01,"0",-77.0978571406262,39.0487454683072,,,,,,,,,,
"10492",2010-01-01,"0",-77.088873987785,39.0487454683072,,,,,,,,,,
"10493",2010-01-01,"0",-77.0798908349438,39.0487454683072,,,,,,,,,,
"10494",2010-01-01,"0",-77.0709076821026,39.0487454683072,,,,,,,,,,
"10495",2010-01-01,"0",-77.0619245292614,39.0487454683072,,,,,,,,,,
"10496",2010-01-01,"0",-77.0529413764202,39.0487454683072,,,,,,,,,,
"10497",2010-01-01,"0",-77.043958223579,39.0487454683072,,,,,,,,,,
"10498",2010-01-01,"0",-77.0349750707378,39.0487454683072,,,,,,,,,,
"10499",2010-01-01,"0",-77.0259919178966,39.0487454683072,,,,,,,,,,
"10500",2010-01-01,"0",-77.0170087650555,39.0487454683072,,,,,,,,,,
"10501",2010-01-01,"0",-77.0080256122143,39.0487454683072,,,,,,,,,,
"10502",2010-01-01,"0",-76.9990424593731,39.0487454683072,,,,,,,,,,
"10503",2010-01-01,"0",-76.9900593065319,39.0487454683072,,,,,,,,,,
"10504",2010-01-01,"0",-76.9810761536907,39.0487454683072,,,,,,,,,,
"10505",2010-01-01,"0",-76.9720930008495,39.0487454683072,,,,,,,,,,
"10506",2010-01-01,"0",-76.9631098480083,39.0487454683072,,,,,,,,,,
"10507",2010-01-01,"0",-76.9541266951671,39.0487454683072,,,,,,,,,,
"10508",2010-01-01,"0",-76.9451435423259,39.0487454683072,,,,,,,,,,
"10509",2010-01-01,"0",-76.9361603894847,39.0487454683072,,,,,,,,,,
"10510",2010-01-01,"0",-76.9271772366435,39.0487454683072,,,,,,,,,,
"10511",2010-01-01,"0",-76.9181940838023,39.0487454683072,,,,,,,,,,
"10512",2010-01-01,"0",-76.9092109309611,39.0487454683072,,,,,,,,,,
"10513",2010-01-01,"0",-76.9002277781199,39.0487454683072,,,,,,,,,,
"10514",2010-01-01,"0",-76.8912446252787,39.0487454683072,,,,,,,,,,
"10515",2010-01-01,"0",-76.8822614724375,39.0487454683072,,,,,,,,,,
"10516",2010-01-01,"0",-76.8732783195963,39.0487454683072,,,,,,,,,,
"10517",2010-01-01,"0",-76.8642951667551,39.0487454683072,,,,,,,,,,
"10518",2010-01-01,"0",-76.8553120139139,39.0487454683072,,,,,,,,,,
"10519",2010-01-01,"0",-76.8463288610727,39.0487454683072,,,,,,,,,,
"10520",2010-01-01,"0",-76.8373457082315,39.0487454683072,,,,,,,,,,
"10521",2010-01-01,"0",-76.8283625553903,39.0487454683072,,,,,,,,,,
"10522",2010-01-01,"0",-76.8193794025491,39.0487454683072,,,,,,,,,,
"10523",2010-01-01,"0",-76.810396249708,39.0487454683072,,,,,,,,,,
"10524",2010-01-01,"0",-76.8014130968668,39.0487454683072,,,,,,,,,,
"10525",2010-01-01,"0",-76.7924299440256,39.0487454683072,,,,,,,,,,
"10526",2010-01-01,"0",-76.7834467911844,39.0487454683072,,,,,,,,,,
"10527",2010-01-01,"0",-76.7744636383432,39.0487454683072,,,,,,,,,,
